UserID,InstallationDate,InstallationTime,ChangeOutMeterNo,ChangeOutMeterkWh,InstalledMeterNo,InstalledEndpointSN,InstalledMeterkWh,ServiceLatitude,ServiceLongitude,ServiceLocation,ServiceTimeZone,TenantGroup
manfroij,04/29/25,14:37,400C6400,,400C6400,1074553856,,,,ped,-3:00/NoDST,
manfroij,04/29/25,14:37,400C8401,,400C8401,1074562049,,,,ped,-3:00/NoDST,
manfroij,04/29/25,14:37,400A6401,,400A6401,1074422785,,,,ped,-3:00/NoDST,
